galaxy,R_kpc,Vobs_kms,e_Vobs_kms,Vbar2_kms2,delta_g_obs,sigma_delta_g,nfw_full_delta_g,nfw_outer_delta_g,iso_full_delta_g,log_full_delta_g,gap_nfw_full,gap_nfw_outer,gap_density_proxy_nfw_outer,is_inner,is_outer
UGC03546,0.79,250.0,55.5,98720.58058000001,-45848.8361772152,35348.61121760824,1169.9315979687804,2353.802819657092,163.67849676846262,1169.3704291728743,-47018.76777518398,-48202.638996872294,-41731073.21162563,True,False
UGC03546,0.95,241.0,42.9,89051.89292,-32600.939915789473,21979.716644192726,1169.9066416790351,2336.9196923399722,196.5185870106247,1169.3517210232817,-33770.84655746851,-34937.859608129445,-77615497.30507217,True,False
UGC03546,1.11,234.0,31.9,80826.10218,-23486.57854054054,13674.018626241379,1169.8816862937126,2320.2396982420055,229.18912311254098,1169.3330134722835,-24656.460226834253,-25806.818238782547,-38747147.24921558,True,False
UGC03546,1.27,228.0,28.8,74310.42156999999,-17579.859503937,10541.371526448887,1169.8567318082567,2303.759380944425,261.66277557993646,1169.314306519851,-18749.716235745258,-19883.618884881427,28374349.640573762,True,False
UGC03546,1.43,225.0,24.2,68855.79551999999,-12748.808055944046,7818.398440851618,1169.8317782194692,2287.4753601892203,293.9127731177807,1169.2956001659552,-13918.639834163516,-15036.283416133267,52176854.706552915,True,False
UGC03546,1.59,222.0,12.2,64629.25273000001,-9651.102345911953,3742.7463107456547,1169.8068255263897,2271.384329818925,325.9129735056856,1169.2768944105678,-10820.909171438343,-11922.486675730877,42639260.31710457,True,False
UGC03546,1.9,221.0,6.34,59065.64883,-5381.394121052631,1956.3364908990654,1169.7584822414285,2240.745134135262,387.108137219889,1169.2406537125737,-6551.152603294059,-7622.139255187893,32506717.620734915,True,False
UGC03546,2.06,221.0,12.2,57162.66942999999,-4039.645354368926,2873.5890267142972,1169.7335321881924,2225.202570313386,418.230287739152,1169.2219497151377,-5209.378886557119,-6264.847924682312,29274161.47378039,True,False
UGC03546,2.22,222.0,16.9,55686.90863,-2884.1930765765755,3557.597503934361,1169.708583035282,2209.840661709437,449.00705597271775,1169.203246316097,-4053.901659611857,-5094.0337382860125,17418629.365434367,True,False
UGC03546,2.38,222.0,26.0,54527.27008,-2203.054655462186,4959.695930488171,1169.6836347774363,2194.6564399963745,479.4163098014177,1169.1845435154225,-3372.738290239622,-4397.7110954585605,7870363.557947864,True,False
UGC03546,2.79,221.0,13.1,51869.40158,-1085.448594982078,2252.3687692543426,1169.6197089667603,2156.5379145245674,555.518310518498,1169.1366203197097,-2255.0683039488385,-3241.9865095066452,-63192727.66851343,True,False
UGC03546,2.86,221.0,11.8,51432.04732,-905.9606013986007,2013.6366842807051,1169.6087953942906,2150.141150311118,568.23235994544,1169.12843870331,-2075.5693967928914,-3056.101751709719,-67565712.95468685,True,False
UGC03546,3.02,220.0,22.9,50402.25462,-662.9982185430463,3431.3036890951444,1169.5838507285823,2135.6392314218197,596.9700843932189,1169.1097382958137,-1832.5820692716286,-2798.637449964866,-48407423.830756426,True,False
UGC03546,4.17,205.0,8.45,42174.86115,-35.9379256594717,971.6821549237742,1169.4045873548382,2036.070717399451,789.0262404264224,1168.975346717198,-1205.3425130143098,-2072.0086430589226,-870881.416514996,True,False
UGC03546,5.56,190.0,13.3,33729.162280000004,426.4096618705029,965.224967226975,1169.1879743769418,1925.7373544789689,983.2268035389545,1168.8129494368923,-742.778312506439,-1499.327692608466,1769929.4608076655,True,False
UGC03546,6.96,190.0,8.87,29297.7749,977.3311925287356,549.3500119765243,1168.9698714630645,1824.3876199810727,1134.625772120762,1168.6494294338931,-191.63867893432882,-847.0564274523371,2250543.55050155,True,False
UGC03546,8.35,198.0,3.19,26473.790630000003,1524.5759724550894,507.0997350444747,1168.7533943396945,1732.302735079488,1243.2734054072087,1168.4871226893333,355.8225781153949,-207.7267626243986,2026326.8665489953,False,True
UGC03546,9.73,204.0,2.56,25027.10813,1704.9220832476874,507.0997350444747,1168.538541516567,1648.3244054603608,1315.1403264021085,1168.3260282113295,536.3835417311204,56.597677787326575,1630149.4021902166,False,True
UGC03546,11.14,204.0,1.09,22775.083779999997,1691.2851184919211,507.0997350444747,1168.3190868089334,1569.3224545187447,1358.0115548256722,1168.1614775507876,522.9660316829877,121.9626639731764,984749.3591104795,False,True
UGC03546,12.51,201.0,0.57,20999.05453,1550.9149056754595,507.0997350444747,1168.1059243726309,1498.4356791743442,1376.3566652601469,1168.0016393859073,382.80898130282867,52.47922650111536,184435.38730891445,False,True
UGC03546,13.88,203.0,0.75,19817.295579999998,1541.1890792507204,507.0997350444747,1167.8928275560495,1432.7337006831285,1377.2695529355574,1167.8418449559802,373.2962516946709,108.45537856759188,-271268.0556766895,False,True
UGC03546,15.35,202.0,0.89,18755.15477,1436.4068553745929,507.0997350444747,1167.6642491727678,1367.4109250292877,1364.087659891094,1167.670435318565,268.7426062018251,68.99593034530517,-310127.5924148942,False,True
UGC03546,16.72,198.0,1.58,17525.99533,1296.531379784689,507.0997350444747,1167.4512882925112,1310.87448472645,1342.4931166019528,1167.5107314937216,129.08009149217787,-14.343104941760885,-330143.75520928757,False,True
UGC03546,18.08,195.0,1.5,16218.05215,1206.1364961283186,507.0997350444747,1167.2399466868953,1258.494372673025,1315.0334262008155,1167.352236593019,38.8965494414233,-52.357876544706414,-368058.57274441916,False,True
UGC03546,19.45,194.0,2.16,14942.675419999998,1166.7519064267353,507.0997350444747,1167.027116362267,1209.1543593745405,1283.4255214076236,1167.1926197912849,-0.27520993553162043,-42.40245294780516,-192679.29454958878,False,True
UGC03546,20.92,192.0,6.21,13693.049529999998,1107.5980148183558,507.0997350444747,1166.7988237933687,1159.6872286657886,1246.8999259350476,1167.0214006665844,-59.20080897501293,-52.0892138474328,42217.72496055184,False,True
UGC03546,22.92,190.0,3.14,12200.95133,1042.7159105584642,507.0997350444747,1166.4883426431143,1097.5762457909918,1195.2839830736011,1166.7885301257309,-123.77243208465006,-54.86033523252763,76052.13534485448,False,True
UGC03546,25.02,191.0,14.6,10993.36145,1018.6905895283774,507.0997350444747,1166.162487443026,1038.0789412097033,1140.9834579106337,1166.544116058401,-147.4718979146487,-19.388351681325958,4517.301375590041,False,True
UGC03546,29.23,193.0,18.6,9220.90657,958.8810615805679,507.0997350444747,1165.5096877737471,933.7151438105527,1037.473644577781,1166.0544323310753,-206.62862619317923,25.1659177700152,-15702.216827232045,False,True
UGC03580,0.11,56.2,28.5,1416.1312999999998,15839.170000000007,29157.184332317833,476.21833874520155,949.2047668682411,10.930468929908836,476.0844401541289,15362.951661254805,14889.965233131767,-125734608.3887102,True,False
UGC03580,0.23,64.6,22.7,4212.99242,-173.18443478261148,12783.7093777548,476.21071943899614,946.4870863779519,22.85012362104872,476.0787272722434,-649.3951542216076,-1119.6715211605633,-773388552.0196503,True,False
UGC03580,0.34,70.2,17.2,6080.04827,-3388.2596176470593,7139.465440916534,476.203735243703,944.0073919827857,33.76824125108625,476.07349058429077,-3864.4633528907625,-4332.267009629845,-639792026.9969305,True,False
UGC03580,0.46,71.6,11.7,7277.970920000002,-4676.98026086957,3684.640395603746,476.19611632454667,941.3147465906953,45.66532611408293,476.0677779651843,-5153.176377194117,-5618.295007460265,-509734618.51307875,True,False
UGC03580,0.57,71.0,11.3,7684.8887,-4638.401228070176,2849.605850126866,476.1891324937391,938.8578506550909,56.55444296862799,476.0625415181041,-5114.590360563915,-5577.2590787252675,-395671382.8290473,True,False
UGC03580,0.69,69.0,9.37,8098.54465,-4837.021231884058,1905.4923248336636,476.1815139692386,936.1899136755911,68.41086402103471,476.05682916175846,-5313.202745853297,-5773.211145559649,-308528422.30696994,True,False
UGC03580,0.8,67.7,6.23,8515.63062,-4915.425775,1092.6454950487787,476.17453050196696,933.7555192851479,79.25447792101343,476.0515929555342,-5391.600305501966,-5849.1812942851475,-244974959.95987743,True,False
UGC03580,0.92,66.9,4.0,8871.95462,-4778.635456521739,630.5441735868636,476.1669123725632,931.1119695609631,91.05234732882936,476.0458808619313,-5254.802368894302,-5709.747426082702,-189052381.37900075,True,False
UGC03580,1.03,66.6,3.1,9224.43738,-4649.395514563106,455.05757258510357,476.15992926497523,928.6997848159929,101.83418624272863,476.04064489654627,-5125.5554438280815,-5578.095299379099,-149324833.8532572,True,False
UGC03580,1.14,66.8,3.02,9384.15382,-4317.468263157895,404.43126751607605,476.15294633143424,926.2981203275276,112.58081618970849,476.0354090463394,-4793.62120948933,-5243.766383485423,-104173165.74434216,True,False
UGC03580,1.26,67.4,3.09,9459.56205,-3902.223849206349,376.53739451196674,476.1453287839879,923.6900445146787,124.26001394914621,476.02969734110565,-4378.3691779903365,-4825.913893721027,-68517533.50838846,True,False
UGC03580,1.37,68.3,2.71,9423.65358,-3473.5500583941607,319.3717787936222,476.13834621231916,921.3101671329382,134.9214061563686,476.02446173171336,-3949.6884046064797,-4394.860225527099,-44888444.50273302,True,False
UGC03580,1.49,69.6,2.75,9281.092569999999,-2977.8070939597314,304.02058993519637,476.1307290566898,918.7257057585516,146.49917615034406,476.01875028917755,-3453.937823016421,-3896.532799718283,-23912407.538074672,True,False
UGC03580,1.61,71.2,2.61,9126.876970000001,-2520.147186335404,279.42178505063123,476.12311210920797,916.1534444333283,158.0174430934391,476.01303898369423,-2996.270298444612,-3436.3006307687324,-10687230.85989137,True,False
UGC03580,1.71,72.9,4.09,8996.87935,-2153.4908479532155,381.78102323480675,476.1167648082101,914.019153842092,167.567358954457,476.0082796671476,-2629.6076127614256,-3067.5100017953073,-2153200.2501986832,True,False
UGC03580,1.83,74.9,6.17,8832.62012,-1760.989136612021,527.8100662081943,476.10914823790654,911.4690475758907,178.96513662755683,476.0025686129145,-2237.0982848499275,-2672.4581841879117,5599173.064543873,True,False
UGC03580,1.94,77.0,7.74,8663.514169999999,-1409.5433865979373,633.1297160555132,476.1021665606365,909.1419677675657,189.35014262570672,475.99733360025215,-1885.6455531585739,-2318.685354365503,9221488.186392877,True,False
UGC03580,2.06,79.2,5.36,8488.3679,-1075.5960679611644,439.36913960046724,476.09455038434396,906.6147347015207,200.60668031595418,475.99162280867205,-1551.6906183455085,-1982.2108026626852,10908187.689387297,True,False
UGC03580,2.18,81.4,6.34,8342.966769999999,-787.6177844036688,497.25619426132,476.08693441179696,904.0993198464963,211.78354881637273,475.985912154121,-1263.7047188154656,-1691.717104250165,12155462.15020032,True,False
UGC03580,2.29,83.6,2.03,8263.96567,-556.7710349344981,212.7301555010819,476.0799532840113,901.8038378973836,221.95563430633018,475.9806775078213,-1032.8509882185094,-1458.5748728318817,12573903.890310919,True,False
UGC03580,2.4,85.7,1.94,8214.14492,-362.3562166666667,206.416483168507,476.0729723304336,899.5181607584818,232.05446369869694,475.97544297665627,-838.4291889971003,-1261.8743774251484,11820092.90338708,True,False
UGC03580,2.52,87.8,1.7,8165.838669999999,-181.34867857142854,193.46193536194247,476.06535694152404,897.0358073312973,242.98441550195915,475.9697327103276,-657.4140355129525,-1078.3844859027258,11432718.557233835,True,False
UGC03580,2.63,89.7,2.16,8114.889070000001,-26.15934220532355,212.38669058818877,476.0583763482896,894.770439716079,252.920798488662,475.96449841988624,-502.2177185536131,-920.9297819214025,11044745.509491628,True,False
UGC03580,2.75,91.4,1.88,8028.53668,118.33575272727302,196.69217099042254,476.05076135266233,892.3101021997147,263.6669264573365,475.9587884161562,-357.7150086253893,-773.9743494724416,10665604.615853354,True,False
UGC03580,2.86,92.8,3.36,7936.792299999999,236.03066433566468,264.9755422434072,476.04378112087016,890.0647886012787,273.42893354325037,475.9535543664218,-240.01311678520548,-654.034124265614,10002668.367484704,True,False
UGC03580,2.98,94.1,1.4,7828.7025300000005,344.33136577181176,172.88910433213263,476.0361665190988,887.6261905456139,283.9786450143599,475.94784462527235,-131.70480074728704,-543.2948247738021,8594748.832207069,True,False
UGC03580,3.09,95.2,5.51,7720.712670000001,434.4101391585761,369.83452013500715,476.02918664801007,885.4006796247982,293.5551276109583,475.9426108162284,-41.61904748943397,-450.99054046622206,5881543.712709711,True,False
UGC03580,3.2,96.1,6.23,7611.4132199999995,507.4364937499999,401.0489040711432,476.02220695113334,883.1845518979432,303.0391761736201,475.9373771222915,31.414286798866556,-375.74805814794325,3326893.079945799,True,False
UGC03580,4.52,97.4,2.3,6413.53673,679.9166526548674,144.3550384179565,475.9384640420443,857.3029109201937,408.9035825659515,475.87458177200966,203.97818861282315,-177.3862582653262,4316412.927067998,True,False
UGC03580,4.69,96.9,11.7,6288.149449999999,661.2922281449896,493.7213724071494,475.9276807777487,854.0624934905344,421.3877765771233,475.866495696489,185.3645473672409,-192.77026534554477,4184672.424061834,True,False
UGC03580,6.03,96.8,2.3,5468.027969999999,647.1330066334992,107.190267043699,475.842697711536,829.2255448220852,509.8667438169997,475.80276801385827,171.29030892196323,-182.092538188586,708784.4828611627,False,True
UGC03580,7.53,105.0,1.02,4940.27285,808.0646945551129,96.02958697709384,475.7475977849553,802.8320818009869,587.6770333870043,475.7314513001416,332.31709677015755,5.232612754125967,526649.2481072724,False,True
UGC03580,8.58,110.0,7.12,4636.53313,869.8679335664336,195.70822517643302,475.6810469177753,785.1849862065666,629.3273520609215,475.68154231966037,394.18688664865834,84.68294735986706,5101337.877621549,False,True
UGC03580,8.7,110.0,5.26,4609.784699999999,860.944287356322,150.09297510492908,475.6734421045934,783.2096816123784,633.4561425663364,475.67583910295104,385.2708452517286,77.73460574394358,4059346.970241401,False,True
UGC03580,8.82,110.0,5.16,4585.26633,852.0106201814058,145.84501131102996,475.6658374967022,781.2427086284102,637.4605394633452,475.67013602299835,376.3447826847036,70.76791155299554,1382427.686346993,False,True
UGC03580,9.03,111.0,0.82,4541.84807,861.4786190476191,96.02958697709384,475.65252992645094,777.820404359996,644.1735183663092,475.6601559621368,385.82608912116814,83.65821468762306,-22417133.56895103,False,True
UGC03580,9.05,111.0,7.81,4535.35123,860.2926817679557,203.31640027383608,475.6512625716042,777.4957837821748,644.7935291643132,475.6592055019914,384.64141919635153,82.7968979857809,-24061034.96171597,False,True
UGC03580,10.53,112.0,1.43,4303.51557,782.5721206077874,96.02958697709384,475.55749412037926,754.0900673955615,681.9495345103619,475.5888819902349,307.0146264874081,28.48205321222588,-262156.5225925464,False,True
UGC03580,12.07,112.0,1.21,4127.93335,697.2714705882354,96.02958697709384,475.4599573561153,730.964354358035,704.6485663731048,475.51572959734665,221.8115132321201,-33.692883769799664,-113971.20962996184,False,True
UGC03580,13.58,114.0,1.35,3940.33432,666.8384153166421,96.02958697709384,475.3643534307268,709.4207912144028,714.4480433708869,475.4440240982452,191.47406188591532,-42.5823758977607,4477.40736927094,False,True
UGC03580,15.09,118.0,1.36,3753.49052,673.99002518224,96.02958697709384,475.26878193962324,688.9203403663722,714.9139408459955,475.3723402215763,198.7212432426167,-14.930315184132269,121143.46156125383,False,True
UGC03580,16.6,122.0,1.44,3579.9293999999995,680.968108433735,96.02958697709384,475.17324286665234,669.392857604007,708.542614809479,475.30067795756105,205.79486556708264,11.57525082972802,213983.74798690807,False,True
UGC03580,18.11,125.0,1.64,3429.56317,673.4089911651022,96.02958697709384,475.07773619672116,650.774205592009,697.3299434286811,475.2290372964268,198.33125496838102,22.634785573093154,64495.245390025426,False,True
UGC03580,19.62,128.0,1.97,3284.58283,667.6563287461773,96.02958697709384,474.98226191392024,633.0056322778921,682.8198198209772,475.15741822840647,192.6740668322571,34.65069646828522,-250088.6233996455,False,True
UGC03580,21.02,131.0,1.81,3138.86438,667.0854243577546,96.02958697709384,474.8937716317421,617.2438369624326,667.4417313423558,475.0910357258748,192.19165272601253,49.841587395321994,-263169.5876291247,False,True
UGC03580,24.04,127.0,1.93,2722.2550199999996,557.6848993344425,96.02958697709384,474.70298014956074,585.390816760495,631.0760886310288,474.9479023257794,82.9819191848818,-27.70591742605245,-15638.840436042952,False,True
UGC03580,27.06,124.0,1.92,2400.88977,479.4940957132299,96.02958697709384,474.51231797095033,556.1884978364444,593.6988299789842,474.8048551449484,4.981777742279576,-76.6944021232145,41404.47245405137,False,True
